"Tabela 4711 - Domicílios recenseados, por espécie"
"Variável - Domicílios recenseados (Domicílios)"
"Município";"Ano x Espécie"
"Domingos Martins (ES)";"19831"
"Dores do Rio Preto (ES)";"3261"
"Ecoporanga (ES)";"11936"
"Fundão (ES)";"11274"
"Governador Lindenberg (ES)";"4980"
"Guaçuí (ES)";"13566"
"Guarapari (ES)";"85970"
"Ibatiba (ES)";"11337"
"Ibiraçu (ES)";"5119"
"Ibitirama (ES)";"4599"
"Iconha (ES)";"5685"
"Irupi (ES)";"6039"
"Itaguaçu (ES)";"6539"
"Itapemirim (ES)";"22122"
"Itarana (ES)";"4603"
"Iúna (ES)";"13105"
"Jaguaré (ES)";"12199"
"Jerônimo Monteiro (ES)";"5500"
"João Neiva (ES)";"6164"
"Laranja da Terra (ES)";"5195"
"Linhares (ES)";"74739"
"Mantenópolis (ES)";"6733"
"Marataízes (ES)";"25300"
"Marechal Floriano (ES)";"9112"
"Marilândia (ES)";"5768"
"Mimoso do Sul (ES)";"11966"
"Montanha (ES)";"8457"
"Mucurici (ES)";"2885"
"Muniz Freire (ES)";"9253"
"Muqui (ES)";"6221"
"Nova Venécia (ES)";"22704"
"Pancas (ES)";"9030"
"Pedro Canário (ES)";"9376"
"Pinheiros (ES)";"10379"
"Piúma (ES)";"16542"
"Ponto Belo (ES)";"3107"
"Presidente Kennedy (ES)";"6908"
"Rio Bananal (ES)";"8909"
"Rio Novo do Sul (ES)";"4938"
"Santa Leopoldina (ES)";"7548"
"Santa Maria de Jetibá (ES)";"17603"
"Santa Teresa (ES)";"11844"
"São Domingos do Norte (ES)";"3876"
"São Gabriel da Palha (ES)";"14822"
"São José do Calçado (ES)";"5743"
"São Mateus (ES)";"62132"
"São Roque do Canaã (ES)";"4986"
"Serra (ES)";"224439"
"Sooretama (ES)";"11027"
"Vargem Alta (ES)";"9294"
"Venda Nova do Imigrante (ES)";"10255"
"Viana (ES)";"30162"
"Vila Pavão (ES)";"4223"
"Vila Valério (ES)";"6340"
"Vila Velha (ES)";"211518"
"Vitória (ES)";"148278"
"Angra dos Reis (RJ)";"93974"
"Aperibé (RJ)";"5358"
"Araruama (RJ)";"83333"
"Areal (RJ)";"5818"
"Armação dos Búzios (RJ)";"27542"
"Arraial do Cabo (RJ)";"26990"
"Barra do Piraí (RJ)";"42958"
"Barra Mansa (RJ)";"75342"
"Belford Roxo (RJ)";"199691"
"Bom Jardim (RJ)";"14136"
"Bom Jesus do Itabapoana (RJ)";"17069"
"Cabo Frio (RJ)";"155521"
"Cachoeiras de Macacu (RJ)";"30660"
"Cambuci (RJ)";"7673"
"Carapebus (RJ)";"7002"
"Comendador Levy Gasparian (RJ)";"3788"
"Campos dos Goytacazes (RJ)";"234068"
"Cantagalo (RJ)";"9433"
"Cardoso Moreira (RJ)";"6440"
"Carmo (RJ)";"8059"
"Casimiro de Abreu (RJ)";"24715"
"Conceição de Macabu (RJ)";"10566"
"Cordeiro (RJ)";"9635"
"Duas Barras (RJ)";"5502"
"Duque de Caxias (RJ)";"355031"
"Engenheiro Paulo de Frontin (RJ)";"6593"
"Guapimirim (RJ)";"25681"
"Iguaba Grande (RJ)";"21396"
"Itaboraí (RJ)";"111118"
"Itaguaí (RJ)";"57725"
"Italva (RJ)";"6691"
"Itaocara (RJ)";"11961"
"Itaperuna (RJ)";"49275"
"Itatiaia (RJ)";"15352"
"Japeri (RJ)";"39032"
"Laje do Muriaé (RJ)";"3794"
"Macaé (RJ)";"123713"
"Macuco (RJ)";"2223"
"Magé (RJ)";"110188"
"Mangaratiba (RJ)";"43765"
"Maricá (RJ)";"106494"
"Mendes (RJ)";"8956"
"Mesquita (RJ)";"66725"
"Miguel Pereira (RJ)";"14438"
"Miracema (RJ)";"11720"
"Natividade (RJ)";"7513"
"Nilópolis (RJ)";"59830"
"Niterói (RJ)";"230789"
"Nova Friburgo (RJ)";"97199"
"Nova Iguaçu (RJ)";"352117"
"Paracambi (RJ)";"19373"
"Paraíba do Sul (RJ)";"19119"
"Paraty (RJ)";"25998"
"Paty do Alferes (RJ)";"14303"
"Petrópolis (RJ)";"138596"
"Pinheiral (RJ)";"10853"
"Piraí (RJ)";"13143"
"Porciúncula (RJ)";"8183"
"Porto Real (RJ)";"8723"
"Quatis (RJ)";"6300"
"Queimados (RJ)";"61446"
"Quissamã (RJ)";"11104"
"Resende (RJ)";"59324"
"Rio Bonito (RJ)";"25870"
"Rio Claro (RJ)";"9146"
"Rio das Flores (RJ)";"3978"
"Rio das Ostras (RJ)";"88037"
"Rio de Janeiro (RJ)";"2920214"
"Santa Maria Madalena (RJ)";"5510"
"Santo Antônio de Pádua (RJ)";"20120"
"São Francisco de Itabapoana (RJ)";"36190"
"São Fidélis (RJ)";"19372"
"São Gonçalo (RJ)";"413779"
"São João da Barra (RJ)";"31873"
"São João de Meriti (RJ)";"177079"
"São José de Ubá (RJ)";"3440"
"São José do Vale do Rio Preto (RJ)";"10116"
"São Pedro da Aldeia (RJ)";"58519"
"São Sebastião do Alto (RJ)";"3923"
"Sapucaia (RJ)";"9097"
"Saquarema (RJ)";"63705"
"Seropédica (RJ)";"39947"
"Silva Jardim (RJ)";"12176"
"Sumidouro (RJ)";"7209"
"Tanguá (RJ)";"14449"
"Teresópolis (RJ)";"88293"
"Trajano de Moraes (RJ)";"5775"
"Três Rios (RJ)";"34575"
"Valença (RJ)";"34123"
"Varre-Sai (RJ)";"4512"
"Vassouras (RJ)";"17727"
"Volta Redonda (RJ)";"115652"
"Adamantina (SP)";"15966"
"Adolfo (SP)";"2469"
"Aguaí (SP)";"13586"
"Águas da Prata (SP)";"3913"
"Águas de Lindóia (SP)";"9984"
"Águas de Santa Bárbara (SP)";"4281"
"Águas de São Pedro (SP)";"1995"
"Agudos (SP)";"15448"
"Alambari (SP)";"3140"
"Alfredo Marcondes (SP)";"2377"
"Altair (SP)";"1539"
"Altinópolis (SP)";"7684"
"Alto Alegre (SP)";"2099"
"Alumínio (SP)";"7527"
"Álvares Florence (SP)";"2298"
"Álvares Machado (SP)";"12849"
"Álvaro de Carvalho (SP)";"1352"
"Alvinlândia (SP)";"1220"
"Americana (SP)";"104551"
"Américo Brasiliense (SP)";"12847"
"Américo de Campos (SP)";"2912"
"Amparo (SP)";"29292"
"Analândia (SP)";"2523"
"Andradina (SP)";"25224"
"Angatuba (SP)";"10965"
"Anhembi (SP)";"3427"
"Anhumas (SP)";"1885"
"Aparecida (SP)";"13194"
"Aparecida d'Oeste (SP)";"2111"
"Apiaí (SP)";"11099"
"Araçariguama (SP)";"9603"
"Araçatuba (SP)";"93668"
"Araçoiaba da Serra (SP)";"18474"
"Aramina (SP)";"2478"
"Arandu (SP)";"3628"
"Arapeí (SP)";"1395"
"Araraquara (SP)";"113432"
"Araras (SP)";"58931"
"Arco-Íris (SP)";"1102"
"Arealva (SP)";"5017"
"Areias (SP)";"1775"
"Areiópolis (SP)";"3959"
"Ariranha (SP)";"3435"
"Artur Nogueira (SP)";"21719"
"Arujá (SP)";"34329"
"Aspásia (SP)";"877"
"Assis (SP)";"44597"
"Atibaia (SP)";"73962"
"Auriflama (SP)";"6344"
"Avaí (SP)";"2481"
"Avanhandava (SP)";"4206"
"Avaré (SP)";"40335"
"Bady Bassitt (SP)";"12332"
"Balbinos (SP)";"697"
"Bálsamo (SP)";"4527"
"Bananal (SP)";"5155"
"Barão de Antonina (SP)";"1947"
"Barbosa (SP)";"2879"
"Bariri (SP)";"14689"
"Barra Bonita (SP)";"14858"
"Barra do Chapéu (SP)";"2487"
"Barra do Turvo (SP)";"3939"
"Barretos (SP)";"55777"
"Barrinha (SP)";"12781"
"Barueri (SP)";"124180"
"Bastos (SP)";"8817"
"Batatais (SP)";"25135"
"Bauru (SP)";"171564"
"Bebedouro (SP)";"32710"
"Bento de Abreu (SP)";"1109"
"Bernardino de Campos (SP)";"4678"
"Bertioga (SP)";"61262"
"Bilac (SP)";"3366"
"Birigui (SP)";"54269"
"Biritiba Mirim (SP)";"14204"
"Boa Esperança do Sul (SP)";"5539"
"Bocaina (SP)";"5080"
"Bofete (SP)";"6641"
"Boituva (SP)";"29051"
"Bom Jesus dos Perdões (SP)";"10320"
"Bom Sucesso de Itararé (SP)";"1493"
"Borá (SP)";"414"
"Boracéia (SP)";"2027"
"Borborema (SP)";"7960"
"Borebi (SP)";"1248"
"Botucatu (SP)";"70374"
"Bragança Paulista (SP)";"76672"
"Braúna (SP)";"2471"
"Brejo Alegre (SP)";"1327"
"Brodowski (SP)";"10525"
"Brotas (SP)";"11819"
"Buri (SP)";"8586"
"Buritama (SP)";"9764"
"Buritizal (SP)";"2042"
"Cabrália Paulista (SP)";"1923"
"Cabreúva (SP)";"18788"
"Caçapava (SP)";"40105"
"Cachoeira Paulista (SP)";"14684"
"Caconde (SP)";"8922"
"Cafelândia (SP)";"7809"
"Caiabu (SP)";"2004"
"Caieiras (SP)";"36860"
"Caiuá (SP)";"2259"
"Cajamar (SP)";"38908"
"Cajati (SP)";"12259"
"Cajobi (SP)";"4312"
"Cajuru (SP)";"11008"
"Campina do Monte Alegre (SP)";"3650"
"Campinas (SP)";"501951"
"Campo Limpo Paulista (SP)";"31060"
"Campos do Jordão (SP)";"27197"
"Campos Novos Paulista (SP)";"2214"
"Cananéia (SP)";"7036"
"Canas (SP)";"1843"
"Cândido Mota (SP)";"13110"
"Cândido Rodrigues (SP)";"1352"
"Canitar (SP)";"2440"
"Capão Bonito (SP)";"19480"
"Capela do Alto (SP)";"9795"
"Capivari (SP)";"20421"
"Caraguatatuba (SP)";"85408"
"Carapicuíba (SP)";"150667"
"Cardoso (SP)";"6663"
"Casa Branca (SP)";"11921"
"Cássia dos Coqueiros (SP)";"1611"
"Castilho (SP)";"9814"
"Catanduva (SP)";"52522"
"Catiguá (SP)";"3075"
"Cedral (SP)";"5626"
"Cerqueira César (SP)";"9493"
"Cerquilho (SP)";"18329"
"Cesário Lange (SP)";"8035"
"Charqueada (SP)";"6830"
"Clementina (SP)";"3188"
"Colina (SP)";"7547"
"Colômbia (SP)";"3167"
"Conchal (SP)";"11296"
"Conchas (SP)";"7911"
"Cordeirópolis (SP)";"9894"
"Coroados (SP)";"2515"
"Coronel Macedo (SP)";"2169"
"Corumbataí (SP)";"2292"
"Cosmópolis (SP)";"25899"
"Cosmorama (SP)";"4267"
"Cotia (SP)";"119375"
"Cravinhos (SP)";"13019"
"Cristais Paulista (SP)";"4665"
"Cruzália (SP)";"979"
"Cruzeiro (SP)";"30750"
"Cubatão (SP)";"46524"
"Cunha (SP)";"13113"
"Descalvado (SP)";"13867"
"Diadema (SP)";"161648"
"Dirce Reis (SP)";"879"
"Divinolândia (SP)";"5339"
"Dobrada (SP)";"3522"
"Dois Córregos (SP)";"12300"
"Dolcinópolis (SP)";"1142"
"Dourado (SP)";"4039"
"Dracena (SP)";"20547"
"Duartina (SP)";"6060"
"Dumont (SP)";"3809"
"Echaporã (SP)";"2883"
"Eldorado (SP)";"6566"
"Elias Fausto (SP)";"7471"
"Elisiário (SP)";"1434"
"Embaúba (SP)";"1144"
"Embu das Artes (SP)";"101302"
"Embu-Guaçu (SP)";"29901"
"Emilianópolis (SP)";"1530"
"Engenheiro Coelho (SP)";"8526"
"Espírito Santo do Pinhal (SP)";"17042"
"Espírito Santo do Turvo (SP)";"1853"
"Estrela d'Oeste (SP)";"4016"
"Estrela do Norte (SP)";"1258"
"Euclides da Cunha Paulista (SP)";"3756"
"Fartura (SP)";"7777"
"Fernandópolis (SP)";"33231"
"Fernando Prestes (SP)";"2805"
"Fernão (SP)";"852"
"Ferraz de Vasconcelos (SP)";"69683"
"Flora Rica (SP)";"833"
"Floreal (SP)";"1514"
"Flórida Paulista (SP)";"4857"
"Florínea (SP)";"1624"
"Franca (SP)";"151152"
"Francisco Morato (SP)";"63313"
"Franco da Rocha (SP)";"56612"
"Gabriel Monteiro (SP)";"1341"
"Gália (SP)";"3119"
"Garça (SP)";"18107"
"Gastão Vidigal (SP)";"1726"
"Gavião Peixoto (SP)";"2063"
"General Salgado (SP)";"5027"
"Getulina (SP)";"4409"
"Glicério (SP)";"2782"
"Guaiçara (SP)";"5310"
"Guaimbê (SP)";"2548"
"Guaíra (SP)";"16982"
"Guapiaçu (SP)";"8871"
"Guapiara (SP)";"8298"
"Guará (SP)";"7891"
"Guaraçaí (SP)";"3796"
"Guaraci (SP)";"5625"
"Guarani d'Oeste (SP)";"1015"
"Guarantã (SP)";"2970"
"Guararapes (SP)";"13820"
"Guararema (SP)";"15282"
"Guaratinguetá (SP)";"51098"
"Guareí (SP)";"5993"
"Guariba (SP)";"15218"
"Guarujá (SP)";"160396"
"Guarulhos (SP)";"515164"
"Guatapará (SP)";"3372"
"Guzolândia (SP)";"2068"
"Herculândia (SP)";"3999"
"Holambra (SP)";"5978"
"Hortolândia (SP)";"94245"
"Iacanga (SP)";"5432"
"Iacri (SP)";"2815"
"Iaras (SP)";"2240"
"Ibaté (SP)";"12675"
"Ibirá (SP)";"5568"
"Ibirarema (SP)";"3051"
"Ibitinga (SP)";"26695"
"Ibiúna (SP)";"47213"
"Icém (SP)";"3253"
"Iepê (SP)";"3719"
"Igaraçu do Tietê (SP)";"9270"
"Igarapava (SP)";"12017"
"Igaratá (SP)";"6933"
"Iguape (SP)";"18069"
"Ilhabela (SP)";"19015"
"Ilha Comprida (SP)";"16151"
"Ilha Solteira (SP)";"12163"
"Indaiatuba (SP)";"102177"
"Indiana (SP)";"2432"
"Indiaporã (SP)";"2367"
"Inúbia Paulista (SP)";"1549"
"Ipaussu (SP)";"5889"
"Iperó (SP)";"14529"
"Ipeúna (SP)";"3413"
"Ipiguá (SP)";"3108"
"Iporanga (SP)";"2259"
"Ipuã (SP)";"6395"
"Iracemápolis (SP)";"8449"
"Irapuã (SP)";"3145"
"Irapuru (SP)";"2956"
"Itaberá (SP)";"8250"
"Itaí (SP)";"11737"
"Itajobi (SP)";"7431"
"Itaju (SP)";"2492"
"Itanhaém (SP)";"93037"
"Itaoca (SP)";"1712"
"Itapecerica da Serra (SP)";"65136"
"Itapetininga (SP)";"66763"
"Itapeva (SP)";"38540"
"Itapevi (SP)";"91082"
"Itapira (SP)";"30942"
"Itapirapuã Paulista (SP)";"2029"
"Itápolis (SP)";"18405"
"Itaporanga (SP)";"6980"
"Itapuí (SP)";"5979"
"Itapura (SP)";"2127"
"Itaquaquecetuba (SP)";"138428"
"Itararé (SP)";"19740"
"Itariri (SP)";"8632"
"Itatiba (SP)";"51233"
"Itatinga (SP)";"7466"
"Itirapina (SP)";"7675"
"Itirapuã (SP)";"2572"
"Itobi (SP)";"3567"
"Itu (SP)";"73902"
"Itupeva (SP)";"29380"
"Ituverava (SP)";"16467"
"Jaborandi (SP)";"2719"
"Jaboticabal (SP)";"33350"
"Jacareí (SP)";"100009"
"Jaci (SP)";"3139"
"Jacupiranga (SP)";"8027"
"Jaguariúna (SP)";"23793"
"Jales (SP)";"22468"
"Jambeiro (SP)";"3383"
"Jandira (SP)";"47344"
"Jardinópolis (SP)";"19023"
"Jarinu (SP)";"18349"
"Jaú (SP)";"58010"
"Jeriquara (SP)";"1604"
"Joanópolis (SP)";"6509"
"João Ramalho (SP)";"1905"
"José Bonifácio (SP)";"16218"
"Júlio Mesquita (SP)";"1853"
"Jumirim (SP)";"1397"
"Jundiaí (SP)";"183528"
"Junqueirópolis (SP)";"8635"
"Juquiá (SP)";"9305"
"Juquitiba (SP)";"17123"
"Lagoinha (SP)";"3303"
"Laranjal Paulista (SP)";"12088"
"Lavínia (SP)";"2375"
"Lavrinhas (SP)";"3033"
"Leme (SP)";"41410"
"Lençóis Paulista (SP)";"27114"
"Limeira (SP)";"124263"
"Lindóia (SP)";"3718"
"Lins (SP)";"33359"
"Lorena (SP)";"35110"
"Lourdes (SP)";"972"
"Louveira (SP)";"19245"
"Lucélia (SP)";"7947"
"Lucianópolis (SP)";"1146"
"Luís Antônio (SP)";"5005"
"Luiziânia (SP)";"2111"
"Lupércio (SP)";"1703"
"Lutécia (SP)";"1302"
"Macatuba (SP)";"6655"
"Macaubal (SP)";"3742"
"Macedônia (SP)";"1909"
"Magda (SP)";"1533"
"Mairinque (SP)";"26477"
"Mairiporã (SP)";"45401"
"Manduri (SP)";"4489"
"Marabá Paulista (SP)";"1883"
"Maracaí (SP)";"5823"
"Marapoama (SP)";"1543"
"Mariápolis (SP)";"1781"
"Marília (SP)";"107238"
"Marinópolis (SP)";"859"
"Martinópolis (SP)";"11277"
"Matão (SP)";"32954"
"Mauá (SP)";"171109"
"Mendonça (SP)";"3598"
"Meridiano (SP)";"2167"
"Mesópolis (SP)";"944"
"Miguelópolis (SP)";"9240"
"Mineiros do Tietê (SP)";"5698"
"Miracatu (SP)";"10912"
"Mira Estrela (SP)";"2346"
"Mirandópolis (SP)";"11259"
"Mirante do Paranapanema (SP)";"7382"
"Mirassol (SP)";"27418"
"Mirassolândia (SP)";"2202"
"Mococa (SP)";"30269"
"Mogi das Cruzes (SP)";"186123"
"Mogi Guaçu (SP)";"64782"
"Mogi Mirim (SP)";"40245"
"Mombuca (SP)";"1566"
"Monções (SP)";"1081"
"Mongaguá (SP)";"55788"
"Monte Alegre do Sul (SP)";"4805"
"Monte Alto (SP)";"21027"
"Monte Aprazível (SP)";"10926"
"Monte Azul Paulista (SP)";"8030"
"Monte Castelo (SP)";"2049"
"Monteiro Lobato (SP)";"2727"
"Monte Mor (SP)";"27557"
"Morro Agudo (SP)";"12274"
"Morungaba (SP)";"5595"
"Motuca (SP)";"1706"
"Murutinga do Sul (SP)";"1900"
"Nantes (SP)";"1375"
"Narandiba (SP)";"2569"
"Natividade da Serra (SP)";"6154"
"Nazaré Paulista (SP)";"11808"
"Neves Paulista (SP)";"4561"
"Nhandeara (SP)";"5209"
"Nipoã (SP)";"2268"
"Nova Aliança (SP)";"3231"
"Nova Campina (SP)";"3696"
"Nova Canaã Paulista (SP)";"1176"
"Nova Castilho (SP)";"575"
"Nova Europa (SP)";"3950"
"Nova Granada (SP)";"8704"
"Nova Guataporanga (SP)";"1058"
"Nova Independência (SP)";"1817"
"Novais (SP)";"1929"
"Nova Luzitânia (SP)";"1469"
"Nova Odessa (SP)";"26040"
"Novo Horizonte (SP)";"18980"
"Nuporanga (SP)";"3431"
"Ocauçu (SP)";"1989"
"Óleo (SP)";"1523"
"Olímpia (SP)";"27756"
"Onda Verde (SP)";"2090"
"Oriente (SP)";"2573"
"Orindiúva (SP)";"2623"
"Orlândia (SP)";"15334"
"Osasco (SP)";"289864"
"Oscar Bressane (SP)";"1238"
"Osvaldo Cruz (SP)";"13312"
"Ourinhos (SP)";"44446"
"Ouroeste (SP)";"4718"
"Ouro Verde (SP)";"3637"
"Pacaembu (SP)";"4810"
"Palestina (SP)";"5650"
"Palmares Paulista (SP)";"4009"
"Palmeira d'Oeste (SP)";"4578"
"Palmital (SP)";"8773"
"Panorama (SP)";"7637"
"Paraguaçu Paulista (SP)";"17460"
"Paraibuna (SP)";"10132"
"Paraíso (SP)";"2827"
"Paranapanema (SP)";"9565"
"Paranapuã (SP)";"1772"
"Parapuã (SP)";"5136"
"Pardinho (SP)";"4227"
"Pariquera-Açu (SP)";"8444"
"Parisi (SP)";"1328"
"Patrocínio Paulista (SP)";"6663"
"Paulicéia (SP)";"5313"
"Paulínia (SP)";"42684"
"Paulistânia (SP)";"1022"
"Paulo de Faria (SP)";"3556"
"Pederneiras (SP)";"18952"
"Pedra Bela (SP)";"3572"
"Pedranópolis (SP)";"1426"
"Pedregulho (SP)";"7210"
"Pedreira (SP)";"17646"
"Pedrinhas Paulista (SP)";"1238"
"Pedro de Toledo (SP)";"6920"
"Penápolis (SP)";"27750"
"Pereira Barreto (SP)";"11809"
"Pereiras (SP)";"4565"
"Peruíbe (SP)";"53120"
"Piacatu (SP)";"2476"
"Piedade (SP)";"27013"
"Pilar do Sul (SP)";"13053"
"Pindamonhangaba (SP)";"68374"
"Pindorama (SP)";"6422"
"Pinhalzinho (SP)";"9203"
"Piquerobi (SP)";"1771"
"Piquete (SP)";"5775"
"Piracaia (SP)";"13161"
"Piracicaba (SP)";"190944"
"Piraju (SP)";"13424"
"Pirajuí (SP)";"9385"
"Pirangi (SP)";"4942"
"Pirapora do Bom Jesus (SP)";"7618"
"Pirapozinho (SP)";"10875"
"Pirassununga (SP)";"35617"
"Piratininga (SP)";"6877"
"Pitangueiras (SP)";"14114"
"Planalto (SP)";"2084"
"Platina (SP)";"1412"
"Poá (SP)";"40112"
"Poloni (SP)";"2708"
"Pompéia (SP)";"8942"
"Pongaí (SP)";"1764"
"Pontal (SP)";"15448"
"Pontalinda (SP)";"1839"
"Pontes Gestal (SP)";"1246"
"Populina (SP)";"2122"
"Porangaba (SP)";"6931"
"Porto Feliz (SP)";"23720"
"Porto Ferreira (SP)";"22195"
"Potim (SP)";"6465"
"Potirendaba (SP)";"7930"
"Pracinha (SP)";"697"
"Pradópolis (SP)";"6802"
"Praia Grande (SP)";"257388"
"Pratânia (SP)";"2274"
"Presidente Alves (SP)";"1972"
"Presidente Bernardes (SP)";"6490"
"Presidente Epitácio (SP)";"19266"
"Presidente Prudente (SP)";"104515"
"Presidente Venceslau (SP)";"15934"
"Promissão (SP)";"15316"
"Quadra (SP)";"2259"
"Quatá (SP)";"5680"
"Queiroz (SP)";"1513"
"Queluz (SP)";"3868"
"Quintana (SP)";"2889"
"Rafard (SP)";"3543"
"Rancharia (SP)";"13447"
"Redenção da Serra (SP)";"3579"
"Regente Feijó (SP)";"8859"
"Reginópolis (SP)";"2847"
"Registro (SP)";"25748"
"Restinga (SP)";"2731"
"Ribeira (SP)";"1733"
"Ribeirão Bonito (SP)";"5166"
"Ribeirão Branco (SP)";"8599"
"Ribeirão Corrente (SP)";"1954"
"Ribeirão do Sul (SP)";"2148"
"Ribeirão dos Índios (SP)";"1028"
"Ribeirão Grande (SP)";"3617"
"Ribeirão Pires (SP)";"44662"
"Ribeirão Preto (SP)";"321949"
"Riversul (SP)";"2898"
"Rifaina (SP)";"2811"
"Rincão (SP)";"4736"
"Rinópolis (SP)";"4312"
"Rio Claro (SP)";"87946"
"Rio das Pedras (SP)";"13137"
"Rio Grande da Serra (SP)";"17944"
"Riolândia (SP)";"3749"
"Rosana (SP)";"9038"
"Roseira (SP)";"4365"
"Rubiácea (SP)";"1267"
"Rubinéia (SP)";"2521"
"Sabino (SP)";"2966"
"Sagres (SP)";"1127"
"Sales (SP)";"4748"
"Sales Oliveira (SP)";"4937"
"Salesópolis (SP)";"8271"
"Salmourão (SP)";"2102"
"Saltinho (SP)";"3465"
"Salto (SP)";"54258"
"Salto de Pirapora (SP)";"21659"
"Salto Grande (SP)";"4381"
"Sandovalina (SP)";"1600"
"Santa Adélia (SP)";"6330"
"Santa Albertina (SP)";"3330"
"Santa Bárbara d'Oeste (SP)";"74932"
"Santa Branca (SP)";"8095"
"Santa Clara d'Oeste (SP)";"1302"
"Santa Cruz da Conceição (SP)";"2335"
"Santa Cruz da Esperança (SP)";"1141"
"Santa Cruz das Palmeiras (SP)";"12131"
"Santa Cruz do Rio Pardo (SP)";"20305"
"Santa Ernestina (SP)";"2615"
"Santa Fé do Sul (SP)";"16374"
"Santa Gertrudes (SP)";"9002"
"Santa Isabel (SP)";"26017"
"Santa Lúcia (SP)";"2873"
"Santa Maria da Serra (SP)";"2840"
"Santa Mercedes (SP)";"1521"
"Santana da Ponte Pensa (SP)";"924"
"Santana de Parnaíba (SP)";"59167"
"Santa Rita d'Oeste (SP)";"1368"
"Santa Rita do Passa Quatro (SP)";"12604"
"Santa Rosa de Viterbo (SP)";"10444"
"Santa Salete (SP)";"842"
"Santo Anastácio (SP)";"8348"
"Santo André (SP)";"322856"
"Santo Antônio da Alegria (SP)";"3557"
"Santo Antônio de Posse (SP)";"9517"
"Santo Antônio do Aracanguá (SP)";"5532"
"Santo Antônio do Jardim (SP)";"2753"
"Santo Antônio do Pinhal (SP)";"4212"
"Santo Expedito (SP)";"1640"
"Santópolis do Aguapeí (SP)";"1680"
"Santos (SP)";"208688"
"São Bento do Sapucaí (SP)";"6338"
"São Bernardo do Campo (SP)";"333296"
"São Caetano do Sul (SP)";"70743"
"São Carlos (SP)";"122473"
"São Francisco (SP)";"1301"
"São João da Boa Vista (SP)";"41959"
"São João das Duas Pontes (SP)";"1265"
"São João de Iracema (SP)";"869"
"São João do Pau d'Alho (SP)";"1160"
"São Joaquim da Barra (SP)";"20014"
"São José da Bela Vista (SP)";"3327"
"São José do Barreiro (SP)";"2207"
"São José do Rio Pardo (SP)";"22712"
"São José do Rio Preto (SP)";"220173"
"São José dos Campos (SP)";"282214"
"São Lourenço da Serra (SP)";"8623"
"São Luiz do Paraitinga (SP)";"6395"
"São Manuel (SP)";"16644"
"São Miguel Arcanjo (SP)";"14207"
"São Paulo (SP)";"4996529"
"São Pedro (SP)";"19033"
"São Pedro do Turvo (SP)";"3414"
"São Roque (SP)";"37379"
"São Sebastião (SP)";"53841"
"São Sebastião da Grama (SP)";"5154"
"São Simão (SP)";"6420"
"São Vicente (SP)";"146756"
"Sarapuí (SP)";"5664"
"Sarutaiá (SP)";"1799"
"Sebastianópolis do Sul (SP)";"1667"
"Serra Azul (SP)";"4557"
"Serrana (SP)";"17106"
"Serra Negra (SP)";"16536"
"Sertãozinho (SP)";"53601"
"Sete Barras (SP)";"6418"
"Severínia (SP)";"5844"
"Silveiras (SP)";"3489"
"Socorro (SP)";"20774"
"Sorocaba (SP)";"307419"
"Sud Mennucci (SP)";"3467"
"Sumaré (SP)";"112489"
"Suzano (SP)";"122708"
"Suzanápolis (SP)";"1637"
"Tabapuã (SP)";"5536"
"Tabatinga (SP)";"6766"
"Taboão da Serra (SP)";"111510"
"Taciba (SP)";"2962"
"Taguaí (SP)";"4872"
"Taiaçu (SP)";"2567"
"Taiúva (SP)";"2632"
"Tambaú (SP)";"9183"
"Tanabi (SP)";"12243"
"Tapiraí (SP)";"4266"
"Tapiratiba (SP)";"5255"
"Taquaral (SP)";"1085"
"Taquaritinga (SP)";"23210"
"Taquarituba (SP)";"9658"
"Taquarivaí (SP)";"2957"
"Tarabai (SP)";"2889"
"Tarumã (SP)";"5960"
"Tatuí (SP)";"54084"
"Taubaté (SP)";"133141"
"Tejupá (SP)";"2116"
"Teodoro Sampaio (SP)";"9903"
"Terra Roxa (SP)";"3549"
"Tietê (SP)";"16093"
"Timburi (SP)";"1497"
"Torre de Pedra (SP)";"1411"
"Torrinha (SP)";"4330"
"Trabiju (SP)";"787"
"Tremembé (SP)";"17826"
"Três Fronteiras (SP)";"3308"
"Tuiuti (SP)";"3939"
"Tupã (SP)";"28592"
"Tupi Paulista (SP)";"6898"
"Turiúba (SP)";"1230"
"Turmalina (SP)";"962"
"Ubarana (SP)";"2489"
"Ubatuba (SP)";"79563"
"Ubirajara (SP)";"2375"
"Uchoa (SP)";"4702"
"União Paulista (SP)";"722"
"Urânia (SP)";"4171"
"Uru (SP)";"866"
"Urupês (SP)";"6339"
"Valentim Gentil (SP)";"6127"
"Valinhos (SP)";"53724"
"Valparaíso (SP)";"8601"
"Vargem (SP)";"5244"
"Vargem Grande do Sul (SP)";"16991"
"Vargem Grande Paulista (SP)";"21049"
"Várzea Paulista (SP)";"44554"
"Vera Cruz (SP)";"4140"
"Vinhedo (SP)";"31607"
"Viradouro (SP)";"7674"
"Vista Alegre do Alto (SP)";"3261"
"Vitória Brasil (SP)";"834"
"Votorantim (SP)";"50726"
"Votuporanga (SP)";"44051"
"Zacarias (SP)";"1617"
"Chavantes (SP)";"5199"
"Estiva Gerbi (SP)";"4559"
"Abatiá (PR)";"3372"
"Adrianópolis (PR)";"3275"
"Agudos do Sul (PR)";"4929"
"Almirante Tamandaré (PR)";"46281"
